,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
1493,PERTH AIRPORT,2013-02-02,10.5,0.0,12.0,38.2,17.7,58,8,5.0,28.73
1494,PERTH AIRPORT,2013-02-03,10.2,0.0,11.8,39.2,15.8,98,10,4.97,28.65
1495,PERTH AIRPORT,2013-02-04,7.2,0.0,10.6,32.2,19.8,92,28,4.03,27.76
1496,PERTH AIRPORT,2013-02-05,7.0,0.0,8.6,33.7,14.1,96,23,4.26,20.8
1497,PERTH AIRPORT,2013-02-06,8.2,0.0,7.0,30.4,16.3,84,23,6.21,28.18
1498,PERTH AIRPORT,2013-02-07,7.7,0.0,9.2,30.7,17.5,82,27,5.24,28.14
1499,PERTH AIRPORT,2013-02-08,9.5,0.0,9.0,34.9,13.6,91,13,5.86,28.01
1500,PERTH AIRPORT,2013-02-09,11.4,0.0,11.6,38.2,16.2,70,9,6.38,27.85
1501,PERTH AIRPORT,2013-02-10,12.7,0.0,14.6,39.1,18.9,62,12,7.87,27.7
1502,PERTH AIRPORT,2013-02-11,10.8,0.0,13.0,39.0,22.6,45,10,6.19,17.67
1503,PERTH AIRPORT,2013-02-12,10.9,0.0,10.4,41.1,26.6,60,11,5.76,22.05
1504,PERTH AIRPORT,2013-02-13,9.5,0.0,11.4,39.3,23.0,71,17,4.51,27.42
1505,PERTH AIRPORT,2013-02-14,5.6,0.0,9.8,29.4,22.5,87,53,5.33,21.73
1506,PERTH AIRPORT,2013-02-15,8.5,0.0,7.2,35.8,20.1,80,25,4.85,27.26
1507,PERTH AIRPORT,2013-02-16,7.2,0.0,9.2,33.7,18.9,87,36,4.28,27.06
1508,PERTH AIRPORT,2013-02-17,6.6,0.0,8.6,28.0,19.7,87,35,7.58,21.09
1509,PERTH AIRPORT,2013-02-18,8.7,0.0,8.6,29.9,13.6,66,13,5.98,28.58
1510,PERTH AIRPORT,2013-02-19,10.4,0.0,11.6,35.1,16.3,57,16,6.79,26.79
1511,PERTH AIRPORT,2013-02-20,10.8,0.0,11.4,40.3,21.4,47,13,5.51,23.27
1512,PERTH AIRPORT,2013-02-21,9.2,0.2,9.6,41.1,25.5,63,17,4.89,18.47
1513,PERTH AIRPORT,2013-02-22,5.2,0.2,8.0,27.2,21.9,91,44,5.74,18.02
1514,PERTH AIRPORT,2013-02-23,5.7,0.6,7.2,24.9,12.0,91,30,4.74,25.49
1515,PERTH AIRPORT,2013-02-24,6.6,0.0,7.2,28.4,10.1,94,27,4.96,26.77
1516,PERTH AIRPORT,2013-02-25,9.9,0.0,8.6,37.3,18.5,74,19,6.26,25.58
1517,PERTH AIRPORT,2013-02-26,9.9,0.0,11.2,37.5,22.2,57,24,6.32,23.72
1518,PERTH AIRPORT,2013-02-27,11.2,0.0,11.6,34.9,20.5,61,21,9.5,25.73
1519,PERTH AIRPORT,2013-02-28,10.3,0.0,11.4,34.4,19.4,56,14,6.95,26.21
1520,PERTH AIRPORT,2013-03-01,9.3,0.0,10.2,34.0,18.9,57,21,6.31,26.07
1521,PERTH AIRPORT,2013-03-02,6.0,0.0,10.4,28.5,17.1,81,41,4.54,25.54
1522,PERTH AIRPORT,2013-03-03,6.1,0.0,7.6,30.6,15.9,94,33,3.68,25.44
1523,PERTH AIRPORT,2013-03-04,4.3,0.6,6.4,26.9,17.7,98,43,3.99,16.51
1524,PERTH AIRPORT,2013-03-05,4.7,1.4,5.8,27.3,13.0,96,38,3.69,18.41
1525,PERTH AIRPORT,2013-03-06,6.7,0.0,4.8,32.1,13.0,97,28,4.83,22.50
1526,PERTH AIRPORT,2013-03-07,8.1,0.0,8.8,32.7,18.2,71,20,5.42,24.36
1527,PERTH AIRPORT,2013-03-08,8.1,0.0,9.2,33.4,18.0,73,24,5.63,24.38
1528,PERTH AIRPORT,2013-03-09,8.9,0.0,5.2,35.2,19.1,66,22,6.53,19.87
1529,PERTH AIRPORT,2013-03-10,4.5,0.0,9.2,31.2,23.1,87,29,4.37,6.00
1530,PERTH AIRPORT,2013-03-11,4.7,10.0,3.4,27.4,20.1,96,49,5.98,17.23
1531,PERTH AIRPORT,2013-03-12,6.5,1.6,6.8,25.9,11.0,79,22,5.69,24.24
1532,PERTH AIRPORT,2013-03-13,8.0,0.0,8.0,28.8,14.3,56,20,6.63,23.61
1533,PERTH AIRPORT,2013-03-14, ,0.2,8.4, ,16.9,100,32,5.74,3.79
1534,PERTH AIRPORT,2013-03-15, , , ,29.7, ,83,54,5.06,16.24
1535,PERTH AIRPORT,2013-03-16,7.2,0.0,6.6,29.8,19.8,72,43,8.87,20.67
1536,PERTH AIRPORT,2013-03-17,5.8,0.0,7.2,31.7,20.5,89,43,4.42,22.02
1537,PERTH AIRPORT,2013-03-18,4.9,0.0,6.8,30.9,17.3,96,50,3.51,21.34
1538,PERTH AIRPORT,2013-03-19,4.7,0.0,5.8,30.0,17.9,98,51,3.95,20.15
1539,PERTH AIRPORT,2013-03-20,4.3,0.0,6.4,25.5,18.6,85,49,5.58,13.69
1540,PERTH AIRPORT,2013-03-21,5.3,0.0,4.2,24.7,16.4,66,43,5.07,20.86
1541,PERTH AIRPORT,2013-03-22,5.7,0.0,6.8,26.7,12.8,77,32,4.9,22.10
1542,PERTH AIRPORT,2013-03-23,4.9,0.0,6.2,26.1,9.4,96,36,4.42,21.74
1543,PERTH AIRPORT,2013-03-24,5.4,0.0,7.0,28.2,9.5,95,32,4.3,21.66
1544,PERTH AIRPORT,2013-03-25,3.3,0.0,4.6,24.6,10.4,96,50,3.79,12.31
1545,PERTH AIRPORT,2013-03-26,4.3,19.0,4.2,20.4,12.6,97,33,7.52,14.78
1546,PERTH AIRPORT,2013-03-27,4.1,0.2,4.4,23.6,6.2,97,35,3.68,19.44
1547,PERTH AIRPORT,2013-03-28, ,0.0,4.6,25.3,10.6,95,30,4.81, 
1548,PERTH AIRPORT,2013-03-29, ,0.0,5.2,27.3,12.4,85,30,5.37, 
1549,PERTH AIRPORT,2013-03-30, ,0.0,6.4,28.0,14.0,83,34,3.65, 
1550,PERTH AIRPORT,2013-03-31, ,0.0,4.8,30.2,13.0,72,24,3.65, 
1551,PERTH AIRPORT,2013-04-01,7.0,0.0,7.2,31.8,16.5,67,17,4.34,23.35
1552,PERTH AIRPORT,2013-04-02,7.5,0.0,7.6,32.0,15.0,57,16,4.81,23.14
1553,PERTH AIRPORT,2013-04-03,7.7,0.0,7.6,34.3,16.8,61,24,5.19,22.01
1554,PERTH AIRPORT,2013-04-04,7.3,0.0,6.2,36.3,18.3,78,19,4.36,20.9
1555,PERTH AIRPORT,2013-04-05,4.9,0.0,5.8,27.7,16.3,94,33,4.02,20.93
1556,PERTH AIRPORT,2013-04-06,5.4,0.0,6.8,28.9,17.1,91,38,5.46,20.33
1557,PERTH AIRPORT,2013-04-07,6.2,0.0,7.0,31.5,18.0,80,30,4.86,21.11
1558,PERTH AIRPORT,2013-04-08,8.1,0.0,5.8,37.7,19.1,65,14,4.92,18.09
1559,PERTH AIRPORT,2013-04-09,5.6,0.0,7.0,34.5,14.4,81,25,2.96,20.97
1560,PERTH AIRPORT,2013-04-10,5.3,0.0,5.0,36.1,17.5,89,16,2.79,15.81
1561,PERTH AIRPORT,2013-04-11,7.5,0.0,6.8,36.5,21.1,64,20,5.39,12.62
1562,PERTH AIRPORT,2013-04-12,2.0,0.0,4.8,24.5,21.4,95,56,3.23,3.66
1563,PERTH AIRPORT,2013-04-13,3.0,1.8,1.6,27.4,19.3,87,46,2.87,8.61
1564,PERTH AIRPORT,2013-04-14,3.5,0.2,1.4,28.3,20.6,87,53,3.33,12.65
1565,PERTH AIRPORT,2013-04-15,3.2,0.0,2.4,28.3,19.7,89,54,2.91,12.38
1566,PERTH AIRPORT,2013-04-16,2.7,0.0,3.8,26.0,19.5,94,61,2.98,11.34
1567,PERTH AIRPORT,2013-04-17,2.9,0.0,2.6,26.9,18.7,94,50,2.58,11.76
1568,PERTH AIRPORT,2013-04-18,2.8,0.0,2.4,25.6,15.1,98,53,2.85,11.76
1569,PERTH AIRPORT,2013-04-19,3.3,0.8,2.0,27.0,17.4,96,46,3.06,13.83
1570,PERTH AIRPORT,2013-04-20,3.3,0.4,3.0,22.9,13.6,99,45,4.55,14.11
1571,PERTH AIRPORT,2013-04-21,2.8,0.0,5.4,22.2,10.4,97,43,3.48,10.95
1572,PERTH AIRPORT,2013-04-22,2.9,4.2,6.4,23.0,14.9,99,44,2.63,14.99
1573,PERTH AIRPORT,2013-04-23,3.3,0.2,2.0,24.6,9.6,97,42,2.95,16.83
1574,PERTH AIRPORT,2013-04-24,4.0,0.0,2.8,28.4,9.9,96,26,3.08,14.77
1575,PERTH AIRPORT,2013-04-25,3.7,0.0,4.4,27.9,16.5,75,26,2.93,8.38
1576,PERTH AIRPORT,2013-04-26,3.3,0.0,2.6,25.5,15.3,93,51,3.35,16.72
1577,PERTH AIRPORT,2013-04-27,3.2,0.0,3.4,25.3,11.7,96,46,2.97,16.18
1578,PERTH AIRPORT,2013-04-28,3.4,0.0,2.6,24.8,11.6,99,35,2.95,17.17
1579,PERTH AIRPORT,2013-04-29,3.7,0.0,6.2,24.6,13.3,79,39,3.97,14.48
1580,PERTH AIRPORT,2013-04-30,4.0,0.0,4.6,30.2,15.1,90,36,3.36,13.31
1581,PERTH AIRPORT,2013-05-01,3.8,0.0,2.6,26.9,13.5,94,33,4.14,10.09
1582,PERTH AIRPORT,2013-05-02,2.9,12.2,5.0,23.2,16.8,97,57,5.26,12.33
1583,PERTH AIRPORT,2013-05-03,2.6,3.8,5.4,22.9,10.7,99,47,2.36,15.23
1584,PERTH AIRPORT,2013-05-04,3.3,0.0,1.0,23.4,11.2,97,43,3.95,16.71
1585,PERTH AIRPORT,2013-05-05,3.1,0.0,3.6,25.3,12.7,96,49,3.7,15.23
1586,PERTH AIRPORT,2013-05-06,2.2,0.0,1.8,22.4,13.9,91,58,3.08,8.95
1587,PERTH AIRPORT,2013-05-07,2.8,0.0,2.2,24.6,13.7,97,47,3.22,12.93
1588,PERTH AIRPORT,2013-05-08,3.0,26.2,4.6,21.6,16.5,97,53,7.78,8.69
1589,PERTH AIRPORT,2013-05-09,3.7,17.6,4.0,20.8,13.0,89,41,7.23,12.85
1590,PERTH AIRPORT,2013-05-10,2.7,4.2,3.4,19.7,12.8,97,48,4.73,14.52
1591,PERTH AIRPORT,2013-05-11,2.7,8.2,1.8,20.1,11.5,99,42,3.78,15.16
1592,PERTH AIRPORT,2013-05-12,2.0,0.2,1.6,21.0,5.5,99,48,1.81,13.51
1593,PERTH AIRPORT,2013-05-13,2.6,0.0,2.2,20.8,7.6,96,45,3.39,13.6
1594,PERTH AIRPORT,2013-05-14,3.4,0.0,3.2,21.9,10.5,81,36,4.24,15.5
1595,PERTH AIRPORT,2013-05-15,3.3,0.0,2.4,22.8,10.3,81,35,3.65,15.21
1596,PERTH AIRPORT,2013-05-16,3.0,0.0,2.6,22.8,11.2,96,37,4.42,7.42
1597,PERTH AIRPORT,2013-05-17,2.2,3.8,2.0,20.0,11.9,97,46,3.11,10.41
1598,PERTH AIRPORT,2013-05-18,2.0,0.0,3.6,20.5,9.5,95,46,2.22,11.12
1599,PERTH AIRPORT,2013-05-19,2.5,0.2,1.2,21.9,8.0,97,39,2.71,14.34
1600,PERTH AIRPORT,2013-05-20,2.6,7.8,1.2,19.4,11.1,96,43,4.7,10.0
1601,PERTH AIRPORT,2013-05-21,2.5,0.0,1.4,21.5,6.0,99,40,2.71,14.99
1602,PERTH AIRPORT,2013-05-22,2.3,0.0,2.4,22.0,5.8,99,43,2.52,13.65
1603,PERTH AIRPORT,2013-05-23,2.8,0.0,2.2,20.9,8.7,90,37,3.6,14.7
1604,PERTH AIRPORT,2013-05-24,3.0,0.0,2.2,22.0,6.0,95,39,4.16,14.53
1605,PERTH AIRPORT,2013-05-25,4.1,0.0,3.6,23.2,9.6,65,32,5.23,13.84
1606,PERTH AIRPORT,2013-05-26,3.1,0.0,3.6,24.8,14.4,93,33,3.47,13.03
1607,PERTH AIRPORT,2013-05-27,2.6,0.0,3.2,23.4,12.8,96,46,3.4,12.24
1608,PERTH AIRPORT,2013-05-28,2.0,8.2,2.2,20.6,11.4,99,50,2.77,12.21
1609,PERTH AIRPORT,2013-05-29,2.4,0.0,1.8,19.6,9.2,97,40,3.59,12.47
1610,PERTH AIRPORT,2013-05-30,1.9,14.0,3.4,14.9,10.8,100,48,4.73,10.22
1611,PERTH AIRPORT,2013-05-31,2.1,1.8,1.0,16.4,1.6,98,40,3.45,13.09
1612,PERTH AIRPORT,2013-06-01,2.3,0.0,2.4,17.9,1.5,100,42,3.91,13.74
1613,PERTH AIRPORT,2013-06-02,2.3,0.0,1.4,17.9,8.5,91,51,4.81,11.61
1614,PERTH AIRPORT,2013-06-03,2.6,0.0,2.2,19.6,11.1,90,44,4.41,13.23
1615,PERTH AIRPORT,2013-06-04,2.4,0.0,2.6,20.3,8.2,89,39,3.09,12.41
1616,PERTH AIRPORT,2013-06-05,2.0,0.4,2.0,19.7,8.6,99,49,3.17,11.12
1617,PERTH AIRPORT,2013-06-06,1.9,0.0,2.0,20.8,13.0,97,51,2.61,10.55
1618,PERTH AIRPORT,2013-06-07,2.3,0.2,1.0,21.5,6.7,99,35,2.6,12.91
1619,PERTH AIRPORT,2013-06-08,2.1,0.0,3.2,20.4,6.3,94,50,3.27,9.57
1620,PERTH AIRPORT,2013-06-09,1.6,0.4,1.2,21.0,10.9,100,70,3.86,7.32
1621,PERTH AIRPORT,2013-06-10,1.8,9.6,0.8,19.3,8.3,100,48,2.32,13.36
1622,PERTH AIRPORT,2013-06-11,2.9,0.2,2.4,18.3,7.0,85,37,5.08,13.53
1623,PERTH AIRPORT,2013-06-12,3.2,0.0,3.0,19.2,9.7,73,40,5.4,13.12
1624,PERTH AIRPORT,2013-06-13,3.2,0.0,3.2,20.8,8.6,75,44,5.34,12.73
1625,PERTH AIRPORT,2013-06-14,3.4,0.0,3.4,19.8,10.8,76,40,6.16,10.76
1626,PERTH AIRPORT,2013-06-15,1.4,0.0,2.6,15.8,11.2,99,65,3.88,8.80
1627,PERTH AIRPORT,2013-06-16,1.4,0.0,1.0,19.0,2.4,100,43,1.34,13.12
1628,PERTH AIRPORT,2013-06-17,1.8,3.4,2.6,18.1,7.7,99,46,2.6,12.04
1629,PERTH AIRPORT,2013-06-18,1.5,0.0,2.8,18.0,5.3,99,50,2.19,10.77
1630,PERTH AIRPORT,2013-06-19,1.9,0.0,1.8,19.8,3.9,99,42,2.37,12.86
1631,PERTH AIRPORT,2013-06-20,1.6,0.0,2.0,19.9,4.4,99,45,1.62,13.14
1632,PERTH AIRPORT,2013-06-21,2.9,0.0,1.2,19.7,7.9,90,37,4.81,13.37
1633,PERTH AIRPORT,2013-06-22,3.3,0.0,2.2,22.8,8.4,82,29,4.22,12.18
1634,PERTH AIRPORT,2013-06-23,3.0,0.0,2.8,21.2,8.6,96,32,4.76,8.74
1635,PERTH AIRPORT,2013-06-24,2.2,2.2,2.4,22.3,9.8,99,52,3.87,10.61
1636,PERTH AIRPORT,2013-06-25,1.7,5.0,1.0,18.3,11.9,97,56,3.46,7.42
1637,PERTH AIRPORT,2013-06-26,1.5,0.6,1.4,18.3,5.8,99,52,2.08,10.73
1638,PERTH AIRPORT,2013-06-27,1.8,0.0,1.0,20.0,10.0,95,49,2.23,11.76
1639,PERTH AIRPORT,2013-06-28, ,0.0,1.8,21.0,7.0,99,50,2.4, 
1640,PERTH AIRPORT,2013-06-29,2.1,0.0,1.4,22.3,6.7,99,30,1.95,13.30
1641,PERTH AIRPORT,2013-06-30,2.1,0.0,2.0,22.8,4.4,97,24,1.78,13.38
1642,PERTH AIRPORT,2013-07-01,2.9,0.0,2.6,22.5,4.6,92,21,2.81,13.85
1643,PERTH AIRPORT,2013-07-02,2.5,0.0,2.4,21.6,2.2,94,25,2.57,13.37
1644,PERTH AIRPORT,2013-07-03,1.6,3.0,3.0,17.4,9.4,97,56,3.06,8.1
1645,PERTH AIRPORT,2013-07-04,1.9,0.8,0.6,17.3,3.9,97,37,2.71,12.92
1646,PERTH AIRPORT,2013-07-05,2.0,0.0,1.6,17.6,3.8,93,35,2.61,13.61
1647,PERTH AIRPORT,2013-07-06,2.7,0.0,2.2,17.0,4.8,79,29,3.78,13.84
1648,PERTH AIRPORT,2013-07-07,2.2,0.0,2.2,16.7,3.7,86,33,2.87,13.96
1649,PERTH AIRPORT,2013-07-08,2.4,0.0,2.0,18.5,2.5,83,25,2.66,14.04
1650,PERTH AIRPORT,2013-07-09,2.3,0.0,2.4,19.6,3.4,97,43,3.79,8.15
1651,PERTH AIRPORT,2013-07-10,1.8,22.4,2.8,19.5,8.5,100,43,2.28,11.67
1652,PERTH AIRPORT,2013-07-11,1.0,0.0,0.0,15.0,7.0,96,76,2.72,5.53
1653,PERTH AIRPORT,2013-07-12,1.8,1.8,1.2,19.4,9.9,100,56,2.68,13.58
1654,PERTH AIRPORT,2013-07-13,2.6,0.0,0.6,20.9,5.6,100,36,3.47,12.96
1655,PERTH AIRPORT,2013-07-14,1.9,0.4,1.4,20.4,9.6,97,53,3.38,7.31
1656,PERTH AIRPORT,2013-07-15,2.2,0.0,0.8,22.2,11.2,99,56,4.04,8.24
1657,PERTH AIRPORT,2013-07-16,2.4,9.6,2.6,18.0,11.9,100,52,7.5,7.41
1658,PERTH AIRPORT,2013-07-17,2.8,12.6,2.4,15.0,8.7,93,38,6.62,14.1
1659,PERTH AIRPORT,2013-07-18,1.7,0.0,2.6,16.1,-0.3,99,46,2.18,13.61
1660,PERTH AIRPORT,2013-07-19,2.3,0.0,2.0,16.6,3.5,97,37,3.58,13.3
1661,PERTH AIRPORT,2013-07-20,2.2,0.0,2.4,16.4,1.6,98,44,3.8,14.37
1662,PERTH AIRPORT,2013-07-21,2.0,0.0,2.6,16.0,0.9,98,37,2.74,13.56
1663,PERTH AIRPORT,2013-07-22,3.6,0.0,1.8,18.7,5.5,73,31,5.36,15.1
1664,PERTH AIRPORT,2013-07-23,4.6,0.0,2.2,23.5,7.5,97,24,6.78,11.58
1665,PERTH AIRPORT,2013-07-24,2.5,15.0,2.8,19.2,11.7,96,42,3.85,12.84
1666,PERTH AIRPORT,2013-07-25,2.8,2.2,3.6,21.2,9.8,97,39,3.93,14.78
1667,PERTH AIRPORT,2013-07-26,2.4,15.6,4.0,17.1,12.6,97,51,6.93,7.67
1668,PERTH AIRPORT,2013-07-27,2.3,19.6,2.8,18.8,7.9,96,62,6.7,9.62
1669,PERTH AIRPORT,2013-07-28,2.2,2.4,2.4,19.3,8.1,99,47,3.02,12.55
1670,PERTH AIRPORT,2013-07-29,1.7,0.0,2.4,18.2,6.5,99,61,2.87,11.29
1671,PERTH AIRPORT,2013-07-30,2.4,0.8,2.0,20.2,8.2,97,48,3.48,12.2
1672,PERTH AIRPORT,2013-07-31,1.9,5.8,2.6,19.9,11.5,97,64,2.95,11.88
1673,PERTH AIRPORT,2013-08-01,2.2,1.0,2.0,20.9,12.1,97,53,2.61,13.68
1674,PERTH AIRPORT,2013-08-02,2.2,0.0,3.0,20.6,7.4,100,50,2.51,15.05
1675,PERTH AIRPORT,2013-08-03,2.4,0.0,3.2,21.4,7.8,97,47,2.09,16.90
1676,PERTH AIRPORT,2013-08-04,3.1,0.0,2.2,22.7,7.0,99,41,3.81,16.26
1677,PERTH AIRPORT,2013-08-05,2.9,4.6,3.4,22.2,13.2,97,56,5.64,13.41
1678,PERTH AIRPORT,2013-08-06,2.2,14.4,2.0,21.8,14.9,97,65,4.21,10.49
1679,PERTH AIRPORT,2013-08-07,2.3,2.6,1.6,22.1,16.6,97,64,6.88,5.58
1680,PERTH AIRPORT,2013-08-08,1.6,32.0,1.8,17.8,15.7,98,68,4.51,5.34
1681,PERTH AIRPORT,2013-08-09, ,11.6,1.2,19.4,9.7,97,52,2.82, 
1682,PERTH AIRPORT,2013-08-10,2.2,2.8,1.6,19.4,10.6,99,64,4.12,14.50
1683,PERTH AIRPORT,2013-08-11,3.1,3.8,1.6,18.6,9.9,99,31,4.07,17.23
1684,PERTH AIRPORT,2013-08-12,2.8,0.4,4.0,19.9,9.4,94,43,4.29,10.87
1685,PERTH AIRPORT,2013-08-13,2.7,0.6,3.4,19.0,14.0,96,50,5.0,12.04
1686,PERTH AIRPORT,2013-08-14,2.9,8.8,3.0,20.2,7.7,97,37,3.74,13.38
1687,PERTH AIRPORT,2013-08-15,2.9,1.0,1.6,18.6,11.7,91,51,6.71,10.00
1688,PERTH AIRPORT,2013-08-16,2.7,16.6,3.4,16.9,5.4,97,45,4.46,15.55
1689,PERTH AIRPORT,2013-08-17,2.5,4.2,2.8,18.8,10.2,97,47,3.83,12.71
1690,PERTH AIRPORT,2013-08-18,2.1,0.8,2.6,18.7,8.5,99,53,2.23,14.20
1691,PERTH AIRPORT,2013-08-19,3.3,0.0,1.8,21.1,10.0,95,35,3.35,18.51
1692,PERTH AIRPORT,2013-08-20,2.5,0.0,2.6,19.4,3.9,99,44,2.02,18.04
1693,PERTH AIRPORT,2013-08-21,3.0,0.0,2.6,20.2,7.8,97,45,2.65,20.00
1694,PERTH AIRPORT,2013-08-22,2.9,0.0,3.4,22.2,5.5,99,35,1.82,19.55
1695,PERTH AIRPORT,2013-08-23,4.2,0.0,3.2,24.5,7.1,90,20,2.81,20.99
1696,PERTH AIRPORT,2013-08-24,4.4,0.0,3.2,26.1,6.5,90,19,2.99,20.10
1697,PERTH AIRPORT,2013-08-25,2.5,0.0,3.2,20.4,10.4,96,51,3.99,8.34
1698,PERTH AIRPORT,2013-08-26,2.5,6.4,1.2,18.2,12.4,96,60,4.75,13.54
1699,PERTH AIRPORT,2013-08-27,1.6,1.8,3.0,16.4,8.6,97,73,3.73,8.22
1700,PERTH AIRPORT,2013-08-28,2.8,23.4,2.6,18.7,8.3,99,50,3.14,18.45
1701,PERTH AIRPORT,2013-08-29,3.3,0.2,4.6,20.3,8.7,96,46,4.47,17.83
1702,PERTH AIRPORT,2013-08-30,3.0,5.8,1.4,20.1,11.3,97,56,6.82,14.24
1703,PERTH AIRPORT,2013-08-31,3.5,8.2,4.6,21.3,14.9,96,55,7.79,16.61
1704,PERTH AIRPORT,2013-09-01,3.3,0.4,1.6,22.7,13.5,94,46,4.21,14.02
1705,PERTH AIRPORT,2013-09-02,2.7,0.0,2.0,22.7,16.0,97,57,2.8,13.44
1706,PERTH AIRPORT,2013-09-03,2.9,0.0,0.6,21.4,11.8,99,57,6.79,10.51
1707,PERTH AIRPORT,2013-09-04,4.2,8.2,4.6,18.2,8.9,93,24,4.88,22.76
1708,PERTH AIRPORT,2013-09-05,3.6,0.0,3.4,20.3,8.5,91,35,3.07,21.73
1709,PERTH AIRPORT,2013-09-06,4.2,0.0,3.2,22.4,4.3,97,32,3.17,23.87
1710,PERTH AIRPORT,2013-09-07,2.8,39.4,7.0,18.1,11.1,97,43,3.58,13.37
1711,PERTH AIRPORT,2013-09-08,3.2,2.0,1.6,20.7,6.6,99,44,2.69,20.07
1712,PERTH AIRPORT,2013-09-09,3.9,0.0,4.2,22.7,6.3,99,36,2.81,22.65
1713,PERTH AIRPORT,2013-09-10,2.7,0.0,3.4,21.5,9.8,97,63,4.22,13.22
1714,PERTH AIRPORT,2013-09-11,3.0,17.2,2.8,17.7,12.6,97,61,7.24,18.46
1715,PERTH AIRPORT,2013-09-12,3.7,12.2,1.4,19.5,13.2,96,44,5.59,18.9
1716,PERTH AIRPORT,2013-09-13,2.9,0.4,3.2,20.1,11.9,97,50,3.84,13.69
1717,PERTH AIRPORT,2013-09-14,2.3,26.2,3.0,16.6,11.4,97,69,6.93,14.3
1718,PERTH AIRPORT,2013-09-15,3.7,4.0,2.4,17.8,11.0,95,48,6.03,22.52
1719,PERTH AIRPORT,2013-09-16,4.5,0.0,1.6,21.8,5.9,97,41,7.63,20.4
1720,PERTH AIRPORT,2013-09-17,3.7,11.8,4.6,17.4,8.7,92,40,5.97,19.16
1721,PERTH AIRPORT,2013-09-18,3.8,0.8,2.6,19.7,10.8,95,45,6.25,18.9
1722,PERTH AIRPORT,2013-09-19,3.8,2.2,4.2,20.3,14.8,85,49,4.67,18.14
1723,PERTH AIRPORT,2013-09-20,3.4,1.0,2.4,21.3,11.6,95,58,5.36,18.23
1724,PERTH AIRPORT,2013-09-21,4.4,1.6,2.4,21.9,8.9,99,45,5.88,23.86
1725,PERTH AIRPORT,2013-09-22,4.0,13.6,5.8,18.3,13.5,93,47,8.59,20.03
1726,PERTH AIRPORT,2013-09-23,3.6,12.2,3.6,20.6,13.3,90,62,9.56,17.51
1727,PERTH AIRPORT,2013-09-24,3.9,2.2,4.0,20.2,15.4,91,49,7.53,15.72
1728,PERTH AIRPORT,2013-09-25,4.7,1.2,4.4,19.2,13.7,86,42,5.26,26.92
1729,PERTH AIRPORT,2013-09-26,3.9,0.0,4.0,20.4,9.1,92,49,5.93,20.13
1730,PERTH AIRPORT,2013-09-27,3.9,4.0,3.4,19.7,7.6,96,43,3.46,24.24
1731,PERTH AIRPORT,2013-09-28,4.0,0.0,4.2,20.5,8.2,95,48,4.19,23.97
1732,PERTH AIRPORT,2013-09-29,2.9,0.0,3.8,20.6,11.1,96,62,5.96,13.1
1733,PERTH AIRPORT,2013-09-30,3.9,8.8,3.6,17.3,9.4,94,40,4.47,24.78
1734,PERTH AIRPORT,2013-10-01,3.9,0.0,3.0,18.9,4.0,97,45,3.22,26.64
1735,PERTH AIRPORT,2013-10-02,5.6,0.0,4.2,26.3,10.4,96,31,3.07,28.89
1736,PERTH AIRPORT,2013-10-03,6.8,0.0,4.4,29.0,12.1,96,23,4.87,27.53
1737,PERTH AIRPORT,2013-10-04,3.4,0.0,6.2,21.8,16.1,97,55,4.06,16.83
1738,PERTH AIRPORT,2013-10-05,3.8,0.6,4.8,22.8,11.0,97,56,4.87,19.28
1739,PERTH AIRPORT,2013-10-06,4.8,1.0,2.4,22.5,9.7,97,42,4.33,27.39
1740,PERTH AIRPORT,2013-10-07,5.0,0.0,4.8,23.2,10.3,96,46,4.13,29.03
1741,PERTH AIRPORT,2013-10-08,4.2,0.0,4.6,23.5,11.1,96,49,4.48,20.33
1742,PERTH AIRPORT,2013-10-09,4.1,9.8,4.0,20.1,12.6,97,38,4.08,20.92
1743,PERTH AIRPORT,2013-10-10,4.7,0.4,3.6,21.1,7.2,96,41,3.06,29.36
1744,PERTH AIRPORT,2013-10-11,4.2,0.0,4.0,21.3,8.5,96,48,5.53,22.83
1745,PERTH AIRPORT,2013-10-12,4.5,1.8,4.0,19.2,9.7,91,36,4.42,26.3
1746,PERTH AIRPORT,2013-10-13,6.2,0.0,5.2,21.9,6.5,93,24,5.55,32.29
1747,PERTH AIRPORT,2013-10-14,6.7,0.0,6.0,25.7,5.7,97,19,4.08,32.49
1748,PERTH AIRPORT,2013-10-15,4.1,0.0,6.0,21.2,6.6,99,56,3.71,27.49
1749,PERTH AIRPORT,2013-10-16,4.8,1.6,4.2,21.9,16.2,94,46,5.05,25.16
1750,PERTH AIRPORT,2013-10-17,5.0,0.2,4.8,22.0,8.6,96,47,3.38,31.01
1751,PERTH AIRPORT,2013-10-18,5.1,0.0,5.0,23.2,12.7,89,47,4.4,27.78
1752,PERTH AIRPORT,2013-10-19,2.8,0.0,6.0,19.8,17.4,95,68,5.33,12.7
1753,PERTH AIRPORT,2013-10-20,4.5,14.8,2.2,19.8,9.8,95,41,5.12,25.03
1754,PERTH AIRPORT,2013-10-21,6.1,0.2,5.0,21.2,9.1,89,29,4.72,34.04
1755,PERTH AIRPORT,2013-10-22,7.5,0.0,5.8,24.7,10.3,70,21,5.48,34.09
